명칭,우편번호,관리자,전화번호,주소,위도,경도,개요, 유산구분,문의 및 안내,개장일,쉬는날,체험안내,체험가능연령,수용인원,이용시기,이용시간,주차시설,유모차 대여 여부,애완동물 동반 가능 여부,신용카드 가능 여부,상세정보
대구 동성로거리,41942,,,대구광역시 중구 동성로2길 27,35.8702143803,128.5940850103,"젊은 기운이 살아 숨쉬는 도심의 가로광장 동성로(東城路)는 사성로 중에서 대구역네거리와 중앙치안센터 사이 구간(900m)으로서 대구의 대표적인 중심번화가 중의 하나이다. 본래 대구읍성 동쪽의 성곽지였으나 1907년 헐리고 도로가 되면서 현재에 이르렀다. 동성로는 대구백화점 앞 야외무대를 중심으로 옛 성곽의 이미지를 재현하는 장대석 띠포장의 보행자전용거리를 따라 교동 귀금속거리, 떡볶이골목, 가방골목, 야시골목, 구제골목 등 각종 골목상권을 이루고 있다. 또한 2009년에 조성된 국내 최초의‘대중교통전용지구’(반월당네거리~대구역네거리, 1.05km)는 친인간적, 친환경적인 가로로 다양한 상권과 흥미로운 디자인에 의하여 동성로와 더불어 명품가로로 자리매김하고 있다.<br /><br />[출처 : 대구관광안내]<br>",,대구관광정보센터 053-627-1337,,,,,,,,,없음,없음,,
옥연지 송해공원,42972,,,대구광역시 달성군 옥포읍,35.7803752340,128.4803058549,"옥연지 송해공원은 달성군 명예군민인 방송인 송해 선생의 이름을 따 명칭한 곳으로, 둘레길 데크, 백년수중다리, 바람개비 쉼터, 전망대, 금동굴, 얼음빙벽 등 다양한 볼거리로 조성되어있다. 공원과 함께 조성된 ‘옥연지 송해공원 둘레길’은 옥연지 일대의 자연을 가까이에서 살펴볼 수 있는 생태탐방로다. 송해공원과 둘레길이 생기면서 농업용수 공급을 위해 만들어졌던 옥연지는 새로운 관광명소로 떠오르게 되었다.",,053-668-2706,,연중무휴,,,,,,주차 가능(1/2/3/4주차장),없음,없음,,"입 장 료:무료
"
동산청라언덕,41931,,,대구광역시 중구 달구벌대로 2029(동산동),35.8666257294,128.5849831341,"청라언덕은 20C 초 기독교 선교사들이 거주하면서 담쟁이를 많이 심은 데서 유래되었으며, 달성토성이 대구의 중심이었을 때 동쪽에 있다 하여 동산으로도 불린다. 아름다운 정원인 이곳은 챔니스 주택, 스윗즈 주택, 블레어 주택 등 옛 선교사들이 생활하였던 주택과 90계단, 대구 3.1 만세 운동길, 대구 최초의 서양 사과나무, 우리나라 최초의 가곡인 동무생각 노래비, 선교사와 그 가족들의 묘지인 은혜정원 등이 있다. 또한 청라언덕은 골목투어 2코스의 출발지이며, 드라마 촬영장소로 사랑받고 있다.<br>",,053-627-1337,,,,,,,,,없음,없음,,
단산 저수지,41021,,,대구광역시 동구 팔공로50길 66,35.9220012197,128.6502036208,"단산지는 대구시 동구 팔공로에 있는 자연공원 봉무공원 내에 있는 저수지이다. 1992년 종합레포츠공원으로 문을 연 봉무공원은 팔공산 숲을 배경으로 자리 잡고 있다. 5만㎡ 규모에 공원 안에 운동경기장, 야외공연장, 야영장, 놀이터 시설과 나비생태원, 단산지 등이 있다.  단산지는 둘레의 길이가 3.9km로 상당히 큰 못이다. 이곳에서 수상스키, 웨이크보드, 바나나보트 등 각종 수상레포츠를 즐길 수 있다. 녹지 공간 속에서 흙을 밟으며 산책하기에 좋은 곳이다.  팔공산 올레길 6코스 중 한 곳으로, 불로동 고분군에서 시작해 봉무공원의 단산지를 지나 봉무동 마을길로 2시간 30분가량 걷는 길도 조성되어 있다. 공원 내에 있는 나비행태원 뒤쪽에 조성된 무궁화동산의 정상부에 전망대가 있어 단산지를 한눈에 내려다볼 수 있다.",,대구관광정보센터 053-627-1337,,,,,,,,,없음,없음,,
평광동 사과마을,41018,,,대구광역시 동구 도평로116길 37(평광동),35.9329840508,128.6902747827,"대구시 동구 평광동은 사과 농사를 짓는 140여 호 농가가 모여있는 마을이다. 한때 ‘대구능금’이라는 말이 있을 만큼 사과로 유명한 지역인 대구는 이제 평광동에서 그 명맥을 유지하고 있다. 평광동은 팔공산 자락에 자리를 잡아 사방이 산으로 둘러싸였다. 100년 넘게 사과를 재배해 온 지역으로, 이곳에서 생산되는 사과는 “평광 꿀사과”로 불린다.평광동 사과 마을은 계곡에서 흐르는 깨끗한 물과 주변 산야초를 이용한 퇴비, 유기질 비료가 풍부한 데다가, 배수가 잘되고, 사과 재배에 알맞은 기후여서 사과의 육질이 단단한 것이 특징이다. 마을 입구에는 ‘효자 강순항 나무’라고 불리는 왕버들 나무가 서 있고, 우리나라에서 가장 오래된 홍옥사과나무, 광복을 기념해 심은 광복 소나무, 조선시대의 사묘재실인 첨백당, 큰 못인 평광지 등도 볼 수 있다. 가을이면 평광동에서는 사과따기체험 행사가 열려 가족과 함께 주말 관광을 즐기기에 좋다.<br>",,,,,,,,,,,없음,없음,,
위천수변테마공원,39028,,,대구광역시 군위군 효령면 간동유원지길 8,36.1762267311,128.5853160926,"위천수변테마공원은 삼국유사의 고장, 살기 좋은 고장 경상북도 군위군 효령면 병수리에 위치하고 있으며, 앞으로는 시원한 위천이 흐르고 뒤로는 숲길탐방로가 조성되어 있어 최상의 트레킹을 즐길 수 있는 장소이다. 자연 친화적이고 편리성을 갖춘 테마가 있는 공원을 조성하여 점점 확산되고 있는 웰빙열풍과 여러분의 다양한 여가활동에 부응하고자 캠핑장을 갖춘 공원으로 조성되어 있다. 자연과 함께 이색적인 풍경의 사랑다리와 잔디광장, 물놀이장, 생태연못, 야외공연장, 숲길탐방로가 조화를 이룬 테마공원은 38구역을 수용할 수 있는 캠핑장으로 구성되어 있다.",,054-383-7778,2019-04-01,연중무휴,,전연령,1000~2000명,,09:00 ~ 18:00 (공원),,없음,없음,,"관광코스안내:[군위여행 1코스]<br />
김수환 추기경 생가 - 지보사 - 사라온이야기마을 - 군위향교 - 법주사 - 위천수변테마공원 - 경북대자연사박물관
이용가능시설:(오토 캠핑장 - 숙박시설)<br />
오토캠핑 데크 38개소<br />
(기타시설)<br />
편의시설 - 정자, 전망대, 산책로, 등산로 등<br />
체육시설 - 거미줄놀이터, 트랙터놀이터, 가족골프체험 등<br />
위생시설 - 화장실, 샤워실, 취사장, 음수대 등<br />
특수시설 - 대형물놀이터, 사진촬영소, 바닥분수, 생태연못 등
시설이용료:* 야영장 야영데크 (1박당)<br />
비수기(성수기 제외) : 25,000원<br />
성수기(7월~8월) : 30,000원
"
달성습지생태학습관,42942,,,대구광역시 달성군 화원읍 구라1길 88,35.8167268005,128.4870792548,"달성습지생태학습관은 대구광역시 달성군 화원읍 구라 1길 88에 위치하며 연면적 2,029㎡ 지상 3층의 규모로 1층은 기계실, 2~3층은 전시실로 구성 되어 있으며 달성습지의 소중한 가치를 알리고 시민 교육체험과 함께 습지 보전과 생태관광 문화 확산을 위한 공간이다.
낙동강과 금호강 합류지점에 형성된 총면적 200만㎡의 범람형 하천습지로 봄이면 갓꽃이 노랗게 물들고 여름에는 기생초가 가을에는 억새와 갈대가 겨울에는 철새와 흑두루미, 재두루미가 도래하고 삵과 수달도 볼 수 있어 사계절 아름답고 다채로운 풍경을 감상할 수 있다.
생태학습관은 자연 생태계의 보고인 달성습지 내 서식하는 생물종과 관련된 흥미있고 다양한 교육체험 콘텐츠로 구성되어 있으며 달성습지 숲길, 맹꽁이 학습장, 사전학습장 등 많은 체험공간과 연계하여 우리나라 대표 생태학습관으로 발돋움 할 수 있도록 노력할 것이다.",,053-631-0105,2019년 09월 28일,"매주 월요일, 1월 1일, 설/추석 당일","단체체험, 가족체험, 토요생태탐사단, 달성습지 해설 등",만 4세이상,"약 1,500명",,09:00~18:00 (입장마감 17:30),주차가능(일반 39대/대형 13대),불가,불가,,"이용가능시설:생태학습관, 달성습지, 맹꽁이 학습관
입 장 료:무료
내국인 예약안내:체험프로그램 참여 홈페이지 예약 가능
"
군위 화산산성 전망대,39057,,,대구광역시 군위군 고로면 화산길 619-26,36.0990640247,128.7750237401,해발 700미터에 경북 유일의 고랭지 채소를 재배하는 청정지역으로 아름다운 풍광을 자랑하고 있으며 동틀 무렵 화산마을에서 내려다보는 환상적인 운무는 마치 신선의 세계로 온 듯한 착각을 일으키며 일출과 새벽하늘 별빛이 장관이다.,,054-380-6915,,연중무휴,,만 8세 이상,,,,,없음,없음,,"관광코스안내:화본역-엄마아빠어렸을적에-리틀포레스트 영화촬영지-인각사
"
월광수변공원,42835,,,대구광역시 달서구 월곡로 5(도원동),35.7988438375,128.5483299101,"도원지(桃原池) 주변에 공원을 조성한 것으로, 복숭아나무 등 40종 21,922본의 향토 수종이 식재되어 주변 자연경관과 조화를 이루고 있다. 특히 장미가 많아 봄이면 장미축제가 열리고 공원 내에 동요 작곡가 박태준의 흉상이 세워져 있다. 다목적운동장·롤러스케이트장·게이트볼장·농구장 등의 운동시설이 있으며 파고라와 벤치 등의 편의시설이 설치되어 있다.<br>",,053-667-2851,,,,,,,,,없음,없음,,
이태원길(대구),41423,,,대구광역시 북구 동천동,35.9430833177,128.5622607851,"문화예술거리 이태원길은 칠곡의 천재 소설가 이태원을 기리는 문화예술거리로, '이태원길'은 특색적인 문화자원으로 관광화하여 북구의 대표 거리로 육성하고자 조성되다. 소설가 이태원을 중심 콘텐츠로 삼은 '이태원길'에서는 그의 생애를 볼 수 있는 '문학관'과 그의 소설 '객사'를 각색한 거리극도 관람할 수 있다. 또한 거리 활성화를 위한 '초청공연','예술장터'등을 마련하여 시민들에게 즐거운 경험과 다양한 볼거리를 선사하고자 한다.",,"053-665-4321<br>
이태원 문학관 070-4647-3009",,"이태원문학관 일,월요일, 공휴일 휴관 (전화문의)",예술장터 및 초청공연 시즌 운영,,,,이태원 문학관 화-토 10:00 ~ 19:00,도보 5분거리 공용주차장 있음,없음,가능,,
무덤덤투어(더휴앤),41075,,,대구광역시 동구 반야월북로53길 10103동 상가 113,35.8736192331,128.7271481984,"더휴앤은 과거와 현대가 공존하는 도시 대구에서는 대구만의 상품 개발을 하고 있는 지역 여행사이다. 그 중 대표 상품인 무덤덤투어는 대구의 관광객이 제대로 대구를 느낄 수 있도록 만든 여행 상품이다. 이런 바람을 담아 만든 무덤덤투어는 우리나라 천연기념물에서 시작하며 옹기종기 붙어있는 수많은 무덤 사이로 깔끔하게 정돈된 길과 한 폭의 그림이 연상되는 장소에서 멋진 풍경을 배경으로 추억을 담을 수 있다. 스쳐 지나가던 천연기념물 측백나무 숲은 더 자세히 보고 싶은 공간이 되고, 도심의 전통 오일장에 숨겨진 스토리를 들으며 장도 보고 다양한 자연 풍경, 과거와 현대가 공존하는 공간에서 바쁘게만 살아온 나에게 주는 선물 같은 여행을 떠날 수 있다. 대표 상품 무덤덤투어 외에도 금호강을 따라 자전거로 떠나는 안달투어, 백조가 찾아오는 안심습지, 갓바위 여행 그리고 덤덤야행과 외국인 생태 프로그램 등 다양한 상품을 만들고 있다.",,010-5133-3459,,연중무휴,"무덤덤투어 (대표상품)
- 금액 : 1인 59,000원
- 코스 : 대구도동측백나무숲(천연기념물 1호) - 생활의달인 - 불로시장(전통5일장) - 불로동고분군
- 옵션상품 : 편백나무주걱만들기1인 10,000원

안달투어 (전기자전거 타고 떠나는 여행)
안달투어(하프코스)
- 금액 : 1인 89,000
- 코스 : 안심습지 - 동촌유원지 - 안심습지
- 옵션상품 : 오리배타기1인 5,000원
안달투어(풀코스)
- 금액 : 1인 149,000
- 코스 : 안심습지 - 동촌유원지- 금호꽃섬 - 달성습지
- 옵션상품 : 오리배타기1인 5,000원

이외 상품은 더휴앤 홈페이지 참고",,,,09:00 ~ 18:00,가능 (10대),없음,없음,,
군위 삼국유사 테마파크,39050,,,대구광역시 군위군 의흥면 일연테마로 100,36.1608778549,128.7012896086,"삼국유사 테마파크는 삼국유사(三國遺事) 속 콘텐츠를 시각화한 다양한 전시‧조형물을 감상할 수 있다. 또한 교육‧체험 프로그램들을 통해 관람객들에게 우리 민족의 정체성을 확립시키면서 볼거리와 즐길 거리를 동시에 제공한다. 다양한 체험과 문화, 관광이 한데 어우러진 복합 문화 공간이다.<br>",,054-380-3964,2020년7월1일,"1월1일,매주 월요일(월요일이 공휴일일때는 개장)",,전연령,"20,000명/일",,"10:00~18:00
※ 매표마감 : 영업종료 1시간 전",있음(614대 주차 가능),가능,불가,,"이용가능시설:[숙박시설]<br />
4인실/6인실 총 20동 : 수용인원 100명<br />
[놀이시설]<br />
어린이물놀이장, 슬라이드(일반코스 91m, 긴코스 곡선형 175m),국궁장
[교육시설]<br />
가온누리관(전시 및 체험), 이야기학교/숲속학교<br />

입 장 료:어른(19~64세) - 9,000원 <br /> 
청소년/어린이(13~18세/만3~12세) - 8,000원<br />
※ 단체 20인 이상<br />
※ 군위군민은 요금의 50%할인<br />
※ 무료 - 장애인, 국가유공자, 생후35개월미만
한국어 안내서비스:문화관광해설사 안내 가능(요청시)


"
앞산 해넘이전망대,42495,,,대구광역시 남구 대명동,35.8322070451,128.5655246933,"일몰과 함께 대구의 경관을 한눈에 담을 수 있는‘앞산 해넘이전망대’는 남구의 앞산빨래터공원에 위치한다. 앞산빨래터공원의 역사와 상징을 담아 전망대 디자인은 빨래 짜는 모습을 형상화했다. 전망대를 향하는 경사로는 앞산의 전경과 주변 경관을 볼 수 있어 산책하기 좋다.<br /><br />시설규모 : 앞산 해넘이전망대(타워형)13m, 경사로 243m<br>",,053-664-2783,2020년 08월 01일,연중무휴,,,앞산 해넘이전망대 60명 동시 수용가능,,09:00~21:00,,불가,불가,,"관광코스안내:[아이와 함께]<br />
고산골 공룡공원-앞산 숲 놀이터-앞산 해넘이전망대-앞산별자리이야기터널<br />
[문화예술테마]<br />
대덕문화전당-앞산 해넘이전망대-대명공연거리 소극장공연-계명대학교 대명캠퍼스<br />
[역사교육테마]<br />
왕건 호국 역사터-앞산 해넘이전망대-충혼탑, 낙동강승전기념관, 임용상 동상, 이시영 선생 순국 기념탑<br />
[남구 맛투어]<br />
관문시장-앞산카페거리-앞산 해넘이전망대-안지랑곱창골목
상점정보:앞산맛둘레길 : 앞산카페거리 : 대명9동 일대 고급주택을 리모델링하여 형성된 카페, 레스토랑 등 약 30여개 밀집<br />
안지랑곱창골목 : 곱창 음식점 50여개 밀집, 한국관광 100선 선정
한국어 안내서비스:문화관광해설사 안내 가능<br />
매일 17:00~19:00, 2시간(일몰 시간에 따라 탄력적으로 운영)

"
